MELD_Split,MELD_Row_ID,Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,match_status,match_score,match_text_score,meld_group_size,meld_group_utterance,a_scan_count,friends_utterance_id,friends_global_utterance_id,friends_speaker,friends_utterance
train,227,5949,There he is! There he is!,Phoebe,surprise,positive,601,0,1,4,"00:19:37,718","00:19:40,344",exact,1.0000,1.0000,1,There he is! There he is!,14,215,1017,Phoebe,There he is! There he is!
train,228,5950,Where?,Monica,neutral,neutral,601,1,1,4,"0:19:40,512","0:19:41,847",exact,1.0000,1.0000,1,Where?,0,216,1018,Monica,Where?
train,229,5951,Right- where we've been looking all night!,Phoebe,joy,positive,601,2,1,4,"0:19:41,847","0:19:44,046",exact,1.0000,1.0000,1,Right- where we've been looking all night!,0,217,1019,Phoebe,Right- where we've been looking all night!
train,230,5952,He is so cute!,Rachel,joy,positive,601,3,1,4,"0:19:44,141","0:19:46,894",exact,1.0000,1.0000,1,He is so cute!,0,218,1020,Rachel,He is so cute!
train,231,5953,"Oh, George, baby, drop the towel!",Monica,joy,positive,601,4,1,4,"0:19:46,894","0:19:47,161",exact,1.0000,1.0000,1,"Oh, George, baby, drop the towel!",0,219,1021,Monica,"Oh, George, baby, drop the towel!"
train,232,5954,"Yeah, drop it! Drop the towel! Please drop thewowww.",All,joy,positive,601,5,1,4,"00:19:49,688","00:20:01,991",exact,1.0000,1.0000,1,"Yeah, drop it! Drop the towel! Please drop thewowww.",0,220,1022,All,"Yeah, drop it! Drop the towel! Please drop the— —wowww."
train,233,4578,Man. Can you believe he's only had sex with one woman?,Joey,surprise,positive,466,0,1,4,"00:19:56,904","00:20:01,991",exact,1.0000,1.0000,1,Man. Can you believe he's only had sex with one woman?,0,221,1023,Joey,Man. Can you believe he's only had sex with one woman?
train,234,4579,"I think it's great. Y'know, it's sweet, it's romantic...",Chandler,joy,positive,466,1,1,4,"00:20:02,868","00:20:09,040",exact,1.0000,1.0000,1,"I think it's great. Y'know, it's sweet, it's romantic...",0,222,1024,Chandler,"I think it's great. Y'know, it's sweet, it's romantic..."
train,235,4580,Really?,Joey,surprise,positive,466,2,1,4,"00:20:09,958","00:20:11,083",exact,1.0000,1.0000,1,Really?,0,223,1025,Joey,Really?
train,236,4581,"No, you kidding? The guy's a freak..",Chandler,disgust,negative,466,3,1,4,"00:20:11,251","00:20:14,420",exact,1.0000,1.0000,1,"No, you kidding? The guy's a freak..",0,224,1026,Chandler,"No, you kidding? The guy's a freak.."
train,237,4582,"Hey, buddy.",Both,neutral,neutral,466,4,1,4,"00:20:14,588","00:20:15,880",exact,1.0000,1.0000,1,"Hey, buddy.",0,225,1027,Both,"Hey, buddy."
train,238,4584,"Oh, that's attractive.",Receptionist,neutral,neutral,466,5,1,4,"00:20:20,427","00:20:23,554",exact,1.0000,1.0000,1,"Oh, that's attractive.",1,227,1029,Receptionist,"Oh, that's attractive."
train,239,4585,"Oh, I thought you were great in Silence of the Lambs. Oh come on, admit it! All things considered, you had fun tonight.",Chandler,joy,positive,466,6,1,4,"00:20:25,641","00:20:34,398",exact,1.0000,1.0000,1,"Oh, I thought you were great in Silence of the Lambs. Oh come on, admit it! All things considered, you had fun tonight.",0,228,1030,Chandler,"Oh, I thought you were great in Silence of the Lambs. Oh come on, admit it! All things considered, you had fun tonight."
train,240,4586,"Fun? Where was the fun? Tell me specifically, which part was the fun part? Where's my puck?",Ross,disgust,negative,466,7,1,4,"00:20:34,566","00:20:39,904",exact,1.0000,1.0000,1,"Fun? Where was the fun? Tell me specifically, which part was the fun part? Where's my puck?",0,229,1031,Ross,"Fun? Where was the fun? Tell me specifically, which part was the fun part? Where's my puck?"
train,241,4587,"Oh, ah- the kid has it.",Joey,neutral,neutral,466,8,1,4,"00:20:40,072","00:20:42,865",exact,1.0000,1.0000,1,"Oh, ah- the kid has it.",0,230,1032,Joey,"Oh, ah- the kid has it."
train,242,4588,"The kid...?  Excuse me, uh, that's, that's my puck.",Ross,anger,negative,466,9,1,4,"00:20:43,700","00:20:46,786",exact,1.0000,1.0000,1,"The kid...?  Excuse me, uh, that's, that's my puck.",0,231,1033,Ross,"The kid...? Excuse me, uh, that's, that's my puck."
train,243,4589,"You gotta do it, man.",Chandler,neutral,neutral,466,10,1,4,"00:20:54,044","00:20:56,087",exact,1.0000,1.0000,1,"You gotta do it, man.",1,233,1035,Chandler,"You gotta do it, man."
train,244,4590,"Oh yeah? Well, I'm rubber, you're glue, whatevercan't do it.  Listen, uh- gimme back my puck.",Ross,anger,negative,466,11,1,4,"00:20:57,089","00:21:05,513",exact,1.0000,1.0000,1,"Oh yeah? Well, I'm rubber, you're glue, whatevercan't do it.  Listen, uh- gimme back my puck.",0,234,1036,Ross,"Oh yeah? Well, I'm rubber, you're glue, whatever— —can't do it. Listen, uh- gimme back my puck."
train,245,4591,"Yes', how about. C'mere. Gimme!",Ross,anger,negative,466,12,1,4,"00:21:05,681","00:21:08,849",exact,1.0000,1.0000,1,"Yes', how about. C'mere. Gimme!",1,236,1038,Ross,"'Yes', how about. C'mere. Gimme!"
train,246,4592,Hey! Hey! No rough holding in my ER!,Receptionist,anger,negative,466,13,1,4,"00:21:09,017","00:21:10,977",exact,1.0000,1.0000,1,Hey! Hey! No rough holding in my ER!,1,238,1040,Receptionist,Hey! Hey! No rough holding in my ER!
train,247,4593,GIVE ME MY PUCK!!,Ross,anger,negative,466,14,1,4,"00:21:11,144","00:21:12,770",exact,1.0000,1.0000,1,GIVE ME MY PUCK!!,0,239,1041,Ross,GIVE ME MY PUCK!!
train,248,8795,Whys that?,Rachel,neutral,neutral,882,0,1,4,"00:21:16,692","00:21:18,276",unmatched,0.3415,0.4615,1,Whys that?,13,,,,
train,249,4594,...Now,Ross,anger,negative,466,15,1,4,"00:21:18,193","00:21:20,736",fuzzy,0.9800,0.9400,2,"...Now Okay, Monica: Right foot red.",1,241,1043,Ross,"Okay, Monica: Right foot red."
train,250,6069,"Okay, Monica: Right foot red.",Ross,neutral,neutral,611,0,1,4,"00:21:28,203","00:21:30,746",fuzzy,0.9800,0.9400,2,"...Now Okay, Monica: Right foot red.",1,241,1043,Ross,"Okay, Monica: Right foot red."
train,251,6070,Could've played,Monica,neutral,neutral,611,1,1,4,"00:21:30,956","00:21:34,375",fuzzy,0.9800,0.9400,1,Could've played,0,242,1044,Monica,"Could've played Monopoly, but nooooo."
train,252,6071,Thanks.,Chandler,neutral,neutral,611,2,1,4,"00:21:40,674","00:21:42,216",exact,1.0000,1.0000,1,Thanks.,0,243,1045,Chandler,Thanks.
train,253,6072,"Okay, Pheebs: Right hand blue. Good.",Ross,neutral,neutral,611,3,1,4,"00:21:48,056","00:21:51,142",exact,1.0000,1.0000,1,"Okay, Pheebs: Right hand blue. Good.",0,244,1046,Ross,"Okay, Pheebs, Right hand blue. Good."
train,254,6073,"Hello? Oh, uh, Rachel, it's the",Chandler,neutral,neutral,611,4,1,4,"00:22:00,986","00:22:06,907",fuzzy,0.9800,0.9400,1,"Hello? Oh, uh, Rachel, it's the",0,245,1047,Chandler,"Hello? Oh, uh, Rachel, it's the Visa card people."
train,255,6074,"Oh, okay. Will you take my place?",Rachel,neutral,neutral,611,5,1,4,"00:22:03,030","00:22:06,907",exact,1.0000,1.0000,1,"Oh, okay. Will you take my place?",0,246,1048,Rachel,"Oh, okay. Will you take my place?"
train,256,6075,"Alright.  Yes, this is Rachel.",Chandler,neutral,neutral,611,6,1,4,"00:22:07,075","00:22:08,993",exact,1.0000,1.0000,1,"Alright.  Yes, this is Rachel.",0,247,1049,Chandler,"Alright. Yes, this is Rachel."
train,257,6076,Nooo!,Rachel,surprise,negative,611,7,1,4,"00:22:09,202","00:22:10,661",exact,1.0000,1.0000,4,"Nooo! Hello? Oh, yeah, no, I know, I-I haven't been using it much. Oh, well, thanks, but, I'm okay, really.",0,248,1050,Rachel,"Nooo! Hello? Oh, yeah, no, I know, I-I haven't been using it much. Oh, well, thanks, but, I'm okay, really."
train,258,6077,Hello?,Rachel,neutral,neutral,611,8,1,4,"00:22:12,914","00:22:13,956",exact,1.0000,1.0000,4,"Nooo! Hello? Oh, yeah, no, I know, I-I haven't been using it much. Oh, well, thanks, but, I'm okay, really.",0,248,1050,Rachel,"Nooo! Hello? Oh, yeah, no, I know, I-I haven't been using it much. Oh, well, thanks, but, I'm okay, really."
train,259,6078,"Oh, yeah, no, I know, I-I haven't been using it much.",Rachel,neutral,neutral,611,9,1,4,"00:22:14,166","00:22:18,044",exact,1.0000,1.0000,4,"Nooo! Hello? Oh, yeah, no, I know, I-I haven't been using it much. Oh, well, thanks, but, I'm okay, really.",0,248,1050,Rachel,"Nooo! Hello? Oh, yeah, no, I know, I-I haven't been using it much. Oh, well, thanks, but, I'm okay, really."
train,260,6079,"Oh, well, thanks, but, I'm okay, really.",Rachel,joy,positive,611,10,1,4,"00:22:18,211","00:22:21,756",exact,1.0000,1.0000,4,"Nooo! Hello? Oh, yeah, no, I know, I-I haven't been using it much. Oh, well, thanks, but, I'm okay, really.",0,248,1050,Rachel,"Nooo! Hello? Oh, yeah, no, I know, I-I haven't been using it much. Oh, well, thanks, but, I'm okay, really."
train,261,6080,Green. To the green.,Ross,neutral,neutral,611,11,1,4,"00:22:21,923","00:22:23,299",exact,1.0000,1.0000,1,Green. To the green.,0,249,1051,Ross,Green. To the green.
train,262,6081,I've got magic beans.  Never-never mind.,Rachel,neutral,neutral,611,12,1,4,"00:22:24,843","00:22:30,973",exact,1.0000,1.0000,1,I've got magic beans.  Never-never mind.,0,250,1052,Rachel,I've got magic beans. Never-never mind.
train,263,6082,"To the left, to the left- aww!",Chandler,neutral,neutral,611,13,1,4,"00:22:31,141","00:22:32,558",exact,1.0000,1.0000,1,"To the left, to the left- aww!",0,251,1053,Chandler,"To the left, to the left- aww!"
train,264,6083,Ohhh... I'm fine.,Rachel,neutral,neutral,611,14,1,4,"00:22:35,228","00:22:37,396",exact,1.0000,1.0000,1,Ohhh... I'm fine.,0,252,1054,Rachel,Ohhh... I'm fine.
train,265,5358,"Oh, god help us.",Monica,sadness,negative,540,0,1,5,"00:04:30,937","00:04:38,193",exact,1.0000,1.0000,1,"Oh, god help us.",61,62,1116,Monica,"Oh, god help us."
train,266,5359,What?,Joey,surprise,negative,540,1,1,5,"00:05:50,350","00:05:51,808",exact,1.0000,1.0000,1,What?,0,63,1117,Joey,What?
train,267,5360,Ugly Naked Guy's laying kitchen tile. Eww!,Monica,disgust,negative,540,2,1,5,"00:06:31,891","00:06:34,267",exact,1.0000,1.0000,1,Ugly Naked Guy's laying kitchen tile. Eww!,0,64,1118,Monica,Ugly Naked Guy's laying kitchen tile. Eww!
train,268,5361,"Eww! Look, I'm asking a favor here. If I do this for her brother, maybe Angela will come back to me.",Joey,disgust,negative,540,3,1,5,"00:06:38,147","00:06:45,445",exact,1.0000,1.0000,1,"Eww! Look, I'm asking a favor here. If I do this for her brother, maybe Angela will come back to me.",0,65,1119,Joey,"Eww! Look, I'm asking a favor here. If I do this for her brother, maybe Angela will come back to me."
train,269,5363,"I know, but, I made a huge mistake. I never should have broken up with her. Will you help me? Please?",Joey,sadness,negative,540,5,1,5,"00:06:49,200","00:06:59,668",exact,1.0000,1.0000,1,"I know, but, I made a huge mistake. I never should have broken up with her. Will you help me? Please?",1,67,1121,Joey,"I know, but, I made a huge mistake. I never should have broken up with her. Will you help me? Please?"
train,270,1421,"Ok, bye.  Well, Monica's not coming, it's just gonna be me and Rachel.",Ross,neutral,neutral,147,0,1,5,"00:07:08,803","00:07:12,389",exact,1.0000,1.0000,1,"Ok, bye.  Well, Monica's not coming, it's just gonna be me and Rachel.",0,68,1122,Ross,"Ok, bye. Well, Monica's not coming, it's just gonna be me and Rachel."
train,271,1422,"Oh. Well, hold on camper, are you sure you've thought this thing through?",Chandler,neutral,neutral,147,1,1,5,"00:07:13,766","00:07:16,852",exact,1.0000,1.0000,1,"Oh. Well, hold on camper, are you sure you've thought this thing through?",0,69,1123,Chandler,"Oh. Well, hold on camper, are you sure you've thought this thing through?"
train,272,1423,It's laundry. The thinking through is minimal.,Ross,neutral,neutral,147,2,1,5,"00:07:17,103","00:07:20,272",exact,1.0000,1.0000,1,It's laundry. The thinking through is minimal.,0,70,1124,Ross,It's laundry. The thinking through is minimal.
train,273,1424,"It's just you and Rachel, just the two of you? This is a date. You're going on a date.",Chandler,joy,positive,147,3,1,5,"00:07:21,399","00:07:26,027",exact,1.0000,1.0000,1,"It's just you and Rachel, just the two of you? This is a date. You're going on a date.",0,71,1125,Chandler,"It's just you and Rachel, just the two of you? This is a date. You're going on a date."
train,274,1425,Nuh-uh.,Ross,fear,negative,147,4,1,5,"00:07:27,864","00:07:28,989",exact,1.0000,1.0000,1,Nuh-uh.,0,72,1126,Ross,Nuh-uh.
train,275,1426,Yuh-huh.,Chandler,joy,positive,147,5,1,5,"00:07:31,325","00:07:32,576",exact,1.0000,1.0000,1,Yuh-huh.,0,73,1127,Chandler,Yuh-huh.
train,276,1427,"So what're you saying here? I should shave again, pick up some wine, what?",Ross,surprise,negative,147,6,1,5,"00:07:33,703","00:07:37,539",exact,1.0000,1.0000,1,"So what're you saying here? I should shave again, pick up some wine, what?",0,74,1128,Ross,"So what're you saying here? I should shave again, pick up some wine, what?"
train,277,1428,"Well, you may wanna rethink the dirty underwear.",Chandler,disgust,negative,147,7,1,5,"00:07:37,790","00:07:41,126",exact,1.0000,1.0000,2,"Well, you may wanna rethink the dirty underwear. This is basically the first time she's gonna see your underwearyou want it to be dirty?",0,75,1129,Chandler,"Well, you may wanna rethink the dirty underwear. This is basically the first time she's gonna see your underwear—you want it to be dirty?"
train,278,1429,This is basically the first time she's gonna see your underwearyou want it to be dirty?,Chandler,surprise,negative,147,8,1,5,"00:07:42,420","00:07:46,548",exact,1.0000,1.0000,2,"Well, you may wanna rethink the dirty underwear. This is basically the first time she's gonna see your underwearyou want it to be dirty?",0,75,1129,Chandler,"Well, you may wanna rethink the dirty underwear. This is basically the first time she's gonna see your underwear—you want it to be dirty?"
train,279,1430,No.,Ross,neutral,neutral,147,9,1,5,"00:07:50,887","00:07:52,179",exact,1.0000,1.0000,1,No.,0,76,1130,Ross,No.
train,280,1431,"Oh, and uh, the fabric softener?",Chandler,neutral,neutral,147,10,1,5,"00:07:53,639","00:07:55,807",exact,1.0000,1.0000,1,"Oh, and uh, the fabric softener?",0,77,1131,Chandler,"Oh, and uh, the fabric softener?"
train,281,1432,"Ok, ok, now what is wrong with my",Ross,anger,negative,147,11,1,5,"00:07:56,017","00:07:58,810",unmatched,0.4586,0.4186,1,"Ok, ok, now what is wrong with my",161,,,,
train,282,748,That's great.,Chandler,joy,positive,69,0,1,5,"00:10:00,223","00:10:04,270",exact,1.0000,1.0000,1,That's great.,27,105,1159,Chandler,That's great.
train,283,749,"Well, I'm gonna get another espresso. Can I get you another latte?",Chandler,neutral,neutral,69,1,1,5,"00:10:04,270","00:10:06,938",exact,1.0000,1.0000,1,"Well, I'm gonna get another espresso. Can I get you another latte?",0,106,1160,Chandler,"Well, I'm gonna get another espresso. Can I get you another latte?"
test,31,797,Whats wrong with you?,Chandler,anger,negative,84,0,1,5,"00:10:04,312","00:10:06,855",unmatched,0.5733,0.5333,1,Whats wrong with you?,132,,,,
test,32,798,Nothing!,Joey,anger,negative,84,1,1,5,"00:10:07,023","00:10:08,023",unmatched,0.4150,0.3750,1,Nothing!,132,,,,
test,33,799,"Well, I-I got this blinding pain in my stomach when I was lifting weights before, then I uh passed out and uh, havent been able to stand up since.",Joey,sadness,negative,84,2,1,5,"00:10:08,190","00:10:18,575",unmatched,0.3717,0.3317,1,"Well, I-I got this blinding pain in my stomach when I was lifting weights before, then I uh passed out and uh, havent been able to stand up since.",132,,,,
train,284,750,"No, no, I'm still working on mine.",Janice,neutral,neutral,69,2,1,5,"00:10:10,067","00:10:13,153",exact,1.0000,1.0000,1,"No, no, I'm still working on mine.",0,107,1161,Janice,"No, no, I'm still working on mine."
train,285,751,That's it?,Chandler,surprise,negative,69,3,1,5,"00:10:17,783","00:10:18,825",exact,1.0000,1.0000,1,That's it?,0,108,1162,Chandler,That's it?
train,286,752,"Yeah, it was really hard.",Phoebe,sadness,negative,69,4,1,5,"00:10:19,076","00:10:20,493",exact,1.0000,1.0000,1,"Yeah, it was really hard.",0,109,1163,Phoebe,"Yeah, it was really hard."
train,287,753,"Oh, yeah, that hug looked pretty brutal.",Chandler,neutral,neutral,69,5,1,5,"00:10:20,953","00:10:22,871",exact,1.0000,1.0000,1,"Oh, yeah, that hug looked pretty brutal.",0,110,1164,Chandler,"Oh, yeah, that hug looked pretty brutal."
train,288,754,"Ok, you weren't there.",Phoebe,anger,negative,69,6,1,5,"00:10:23,539","00:10:24,831",exact,1.0000,1.0000,1,"Ok, you weren't there.",0,111,1165,Phoebe,"Ok, you weren't there."
train,289,8240,"Comin' through. Move, move.",Woman,anger,negative,828,0,1,5,"00:10:37,720","00:10:40,055",exact,1.0000,1.0000,1,"Comin' through. Move, move.",0,112,1166,Woman,"Comin' through. Move, move."
train,290,8241,"Oh, 'scuse me. I was kinda using that machine.",Rachel,joy,positive,828,1,1,5,"00:10:45,269","00:10:48,647",exact,1.0000,1.0000,1,"Oh, 'scuse me. I was kinda using that machine.",0,113,1167,Rachel,"Oh, 'scuse me. I was kinda using that machine."
train,291,8242,"Yeah, well, now you're kinda not.",Woman,disgust,negative,828,2,1,5,"00:10:48,898","00:10:51,316",exact,1.0000,1.0000,1,"Yeah, well, now you're kinda not.",0,114,1168,Woman,"Yeah, well, now you're kinda not."
train,292,8243,But I saved it. I put my basket on top.,Rachel,anger,negative,828,3,1,5,"00:10:52,526","00:10:55,403",exact,1.0000,1.0000,1,But I saved it. I put my basket on top.,0,115,1169,Rachel,But I saved it. I put my basket on top.
